rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,FCFS,6,None,87,61.94794520547945,10.021279987116058,0.9899543378995435,0.9117903930131004,7.742337164750958,14.942528735632182,1145,1044,22.20378128063916,0.9052532833020638
0.0,0,hard,10.22,FCFS,6,None,85,84.81643835616438,14.534890144914627,0.9945205479452055,0.8801801801801802,7.755373592630502,14.227226202661209,1110,977,30.83346143776015,0.870873786407767
0.0,0,hard,10.22,FCFS,6,None,94,46.16712328767123,7.1515021968687185,0.9497716894977168,0.9258312020460358,7.808471454880294,17.03499079189687,1173,1086,16.477331373981613,0.9220430107526881
0.0,0,hard,10.22,FCFS,6,None,98,51.44931506849315,8.134149335346232,0.9803652968036529,0.9035836177474402,7.829084041548631,18.791312559017943,1172,1059,18.178455605668788,0.8970856102003643
0.0,0,hard,10.22,LRTF,6,None,9,17.24109589041096,15.80174390240402,0.9383561643835616,0.9649595687331537,7.968342644320298,23.836126629422715,1113,1074,7.153297237346559,0.9620622568093385
0.0,0,hard,10.22,LRTF,6,None,14,1.5178082191780822,0.4946072139576683,0.7484018264840182,0.9964317573595004,7.87645478961504,19.06893464637422,1121,1117,1.9574893962779327,0.9961315280464217
0.0,0,hard,10.22,FCFS,6,None,100,64.06027397260274,10.577394604454872,0.978538812785388,0.9000892060660125,7.829534192269574,18.731417244796827,1121,1009,23.40687977571628,0.8936372269705603
0.0,0,hard,10.22,FCFS,6,None,93,84.95890410958904,13.6244685010248,0.9840182648401825,0.8606627017841971,7.629812438302073,11.747285291214215,1177,1013,28.77311287719709,0.850909090909091
0.0,0,hard,10.22,LRTF,6,None,17,3.4794520547945207,1.1991525140531543,0.8378995433789954,0.9949452401010952,7.85182049110923,17.866215071972903,1187,1181,2.6061903058432123,0.9945553539019963
0.0,0,hard,10.22,FCFS,6,None,74,151.0054794520548,25.844639043823147,0.989041095890411,0.753584229390681,7.812128418549346,17.717003567181926,1116,841,53.58890079040689,0.7330097087378641
0.0,0,hard,10.22,LRTF,6,None,13,10.463013698630137,9.55457898856631,0.8913242009132419,0.9888888888888889,7.86257562662057,19.187554019014698,1170,1157,4.919005661133467,0.9882459312839059
