rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,percent_detractors,percent_passives,percent_promoters,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,LRTF,6,None,8,101.73424657534247,74.27784129786806,0.9945205479452055,0.8151571164510166,7.759637188208616,15.98639455782313,0.2981859410430839,0.2437641723356009,0.4580498866213152,1082,882,15.322040419580746,0.8045634920634921
0.0,0,hard,10.22,LRTF,6,None,30,71.83013698630137,68.15075263387475,0.9913242009132421,0.9108910891089109,7.780632411067193,17.193675889328063,0.2875494071146245,0.25296442687747034,0.45948616600790515,1111,1012,13.492146354683381,0.9049466537342385
0.0,0,hard,10.22,LRTF,6,None,54,2.6027397260273974,0.9550273495734467,0.7885844748858448,0.9895038167938931,7.927675988428158,22.757955641272897,0.2767598842815815,0.218900675024108,0.5043394406943105,1048,1037,2.553632584546747,0.9888097660223805
0.0,0,hard,10.22,LRTF,6,None,18,108.23835616438356,64.61908077267803,0.9949771689497716,0.8275862068965517,7.89484126984127,20.33730158730159,0.2748015873015873,0.24702380952380953,0.4781746031746032,1218,1008,12.738820320185742,0.8136645962732919
0.0,0,hard,10.22,LRTF,6,None,52,13.978082191780821,10.132090259549402,0.9424657534246575,0.9862778730703259,7.94695652173913,22.000000000000004,0.27043478260869563,0.2391304347826087,0.49043478260869566,1166,1150,6.200973112496897,0.9851301115241635
0.0,0,hard,10.22,LRTF,6,None,57,5.375342465753425,3.142326789846759,0.8675799086757989,0.9816345270890725,7.88400374181478,19.92516370439663,0.2731524789522919,0.25444340505144997,0.4724041159962582,1089,1069,3.3582912069733055,0.9800598205383848
0.0,0,hard,10.22,LRTF,6,None,56,12.92876712328767,10.737321079124401,0.9365296803652969,0.9674657534246576,7.82212389380531,19.469026548672563,0.27964601769911507,0.24601769911504426,0.4743362831858407,1168,1130,5.357484042206583,0.9650092081031307
0.0,0,hard,10.22,LRTF,6,None,55,15.265753424657534,10.838588172247098,0.9191780821917809,0.9869067103109657,8.024046434494196,26.119402985074625,0.2562189054726368,0.2263681592039801,0.5174129353233831,1222,1206,6.22049099636959,0.9860748476936466
0.0,0,hard,10.22,LRTF,6,None,58,7.578082191780822,5.898981466820251,0.8926940639269407,0.9780420860018298,7.811973807296539,18.70907390084191,0.2890551917680075,0.23479887745556596,0.4761459307764266,1093,1069,4.0827527940528645,0.9768115942028985
0.0,0,hard,10.22,LRTF,6,None,68,0.7315068493150685,0.15999637364543287,0.6584474885844749,0.9893924783027965,7.947368421052632,22.027290448343077,0.2787524366471735,0.2222222222222222,0.49902534113060426,1037,1026,1.6726132278857064,0.9887295081967213
0.0,0,hard,10.22,LRTF,6,None,59,12.441095890410958,8.008539141698535,0.9205479452054794,0.9704890387858347,7.851433536055604,20.069504778453517,0.2728062554300608,0.2536924413553432,0.473501303214596,1186,1151,5.431933001333691,0.9683257918552036
0.0,0,hard,10.22,LRTF,6,None,64,7.550684931506849,3.9037839521446167,0.8977168949771689,0.9732297063903281,7.915705412599823,22.09405501330967,0.2688553682342502,0.24134871339840283,0.4897959183673469,1158,1127,3.7808626378268384,0.9708372530573848
0.0,0,hard,10.22,LRTF,6,None,63,7.221917808219178,3.8529800374678547,0.88675799086758,0.9887445887445887,7.932574430823117,22.591943957968475,0.27583187390542907,0.2224168126094571,0.5017513134851138,1155,1142,3.875175271429066,0.9878277153558053
0.0,0,hard,10.22,LRTF,6,None,60,15.408219178082192,11.872566084800948,0.9123287671232877,0.9894644424934153,7.862466725820763,20.408163265306122,0.27506654835847383,0.24578527062999111,0.47914818101153506,1139,1127,6.663215534138531,0.9886039886039886
0.0,0,hard,10.22,LRTF,6,None,71,1.0575342465753426,0.23864877832065295,0.7205479452054795,0.9966499162479062,8.027731092436975,26.302521008403357,0.2495798319327731,0.23781512605042016,0.5126050420168067,1194,1190,1.6431897997180878,0.9964028776978417
0.0,0,hard,10.22,LRTF,6,None,67,13.342465753424657,8.735233002526645,0.9260273972602739,0.963963963963964,7.841121495327103,19.439252336448597,0.29158878504672897,0.22242990654205608,0.48598130841121495,1110,1070,5.834158251387915,0.9617956064947469
0.0,0,hard,10.22,LRTF,6,None,42,88.58356164383562,71.04715107187738,0.9748858447488584,0.8856885688568857,7.930894308943089,24.39024390243903,0.258130081300813,0.23983739837398374,0.5020325203252033,1111,984,16.105948787832407,0.8776493256262042
0.0,0,hard,10.22,LRTF,6,None,65,18.624657534246577,17.090116941075234,0.9529680365296803,0.9777158774373259,7.930674264007598,23.931623931623925,0.27350427350427353,0.21367521367521367,0.5128205128205128,1077,1053,7.9150647612825935,0.9759519038076152
0.0,0,hard,10.22,LRTF,6,None,40,93.03561643835616,72.70993030454672,0.9917808219178083,0.855526544821584,7.8006103763987795,18.00610376398779,0.28891149542217703,0.24211597151576805,0.46897253306205494,1149,983,14.613713593167356,0.8464454976303317
0.0,0,hard,10.22,LRTF,6,None,62,29.95068493150685,23.813590297733324,0.9684931506849315,0.9675675675675676,7.86219739292365,19.553072625698327,0.2811918063314711,0.24208566108007448,0.4767225325884544,1110,1074,11.526187581369493,0.9656816015252622
0.0,0,hard,10.22,LRTF,6,None,75,10.145205479452056,8.496855493973761,0.910958904109589,0.9946236559139785,7.857657657657658,19.279279279279283,0.28468468468468466,0.23783783783783785,0.4774774774774775,1116,1110,5.0816527405213145,0.9942363112391931
0.0,0,hard,10.22,LRTF,6,None,78,4.556164383561644,2.608784237593454,0.8511415525114154,0.9890009165902841,7.85356811862836,20.111214087117702,0.2845227062094532,0.22984244670991658,0.4856348470806302,1091,1079,3.239256660433707,0.988011988011988
0.0,0,hard,10.22,LRTF,6,None,74,17.438356164383563,23.32532700010433,0.9470319634703195,0.9868881118881119,7.764393268379097,16.031886625332152,0.29052258635961026,0.25863596102745795,0.4508414526129318,1144,1129,7.4141253236738445,0.9858223062381852
0.0,0,hard,10.22,LRTF,6,None,82,4.364383561643836,2.255434186590491,0.8570776255707762,0.9940222032450897,7.853092783505154,20.274914089347078,0.2766323024054983,0.24398625429553264,0.4793814432989691,1171,1164,2.9451272391800494,0.9936189608021878
0.0,0,hard,10.22,LRTF,6,None,76,16.7013698630137,17.844372079668776,0.9438356164383561,0.9933054393305439,7.859309182813816,21.22999157540017,0.2746419545071609,0.2384161752316765,0.4869418702611626,1195,1187,6.8460879086564335,0.9928762243989314
0.0,0,hard,10.22,LRTF,6,None,84,5.635616438356164,3.832725147159255,0.7561643835616438,0.9937998228520815,7.993761140819965,24.59893048128342,0.2540106951871658,0.24598930481283424,0.5,1129,1122,3.3039636805971138,0.9935064935064936
0.0,0,hard,10.22,LRTF,6,None,80,11.243835616438357,9.592443261065837,0.9219178082191781,0.9872495446265938,7.968634686346864,22.693726937269375,0.2785977859778598,0.2158671586715867,0.5055350553505535,1098,1084,5.528910166054571,0.9862879529872673
0.0,0,hard,10.22,LRTF,6,None,79,18.731506849315068,13.618918162627796,0.9602739726027397,0.9469767441860465,7.754420432220039,17.387033398821217,0.2888015717092338,0.24852652259332023,0.462671905697446,1075,1018,7.457075541674193,0.943
0.0,0,hard,10.22,LRTF,6,None,81,20.523287671232875,17.790187374726187,0.9703196347031963,0.9765013054830287,7.804812834224599,17.914438502673804,0.28609625668449196,0.24866310160427807,0.46524064171123,1149,1122,8.20879289814865,0.974907063197026
