rho,rho_idx,sampling_mode,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,FCFS,5,None,17,92.07397260273973,15.721168705725336,0.9945205479452055,0.8059440559440559,7.81995661605206,18.43817787418655,1144,922,31.857815613379152,0.7899716177861873
0.0,0,hard,FCFS,5,None,28,24.301369863013697,4.226935083800161,0.9835616438356164,0.9866429207479964,7.855595667870036,19.404332129963898,1123,1108,9.558832556105406,0.9854932301740812
0.0,0,hard,FCFS,5,None,32,30.482191780821918,4.758212880460358,0.9879452054794521,0.9639344262295082,7.770408163265306,17.3469387755102,1220,1176,10.67573901566557,0.9608540925266904
0.0,0,hard,FCFS,5,None,14,151.82465753424657,23.779760177544453,0.9939726027397261,0.7601998334721066,7.651697699890471,12.376779846659364,1201,913,49.554540881775,0.7412398921832885
0.0,0,hard,FCFS,5,None,26,97.1917808219178,16.150347254505608,0.989041095890411,0.8242640499553969,7.758658008658009,15.367965367965365,1121,924,34.53413004359316,0.8114832535885167
0.0,0,hard,FCFS,5,None,34,46.21095890410959,8.01092043043763,0.9791780821917807,0.9723502304147466,7.791469194312796,17.345971563981045,1085,1055,17.53541795687252,0.9702085402184707
0.0,0,hard,FCFS,5,None,18,117.67397260273972,18.78609699780524,0.9912328767123288,0.8444444444444444,7.7034412955465585,14.372469635627528,1170,988,39.738765630104076,0.8321033210332104
0.0,0,hard,FCFS,5,None,30,84.69589041095891,14.3760589654716,0.9786301369863013,0.8466424682395645,7.670953912111468,12.7545551982851,1102,933,30.13052601909566,0.8362403100775194
0.0,0,hard,FCFS,5,None,40,4.846575342465753,0.8408714304039359,0.8717808219178081,0.9963031423290203,7.916512059369202,21.892393320964747,1082,1078,3.1105210769585656,0.996078431372549
0.0,0,hard,FCFS,5,None,31,79.2027397260274,12.611135648332045,0.9665753424657535,0.8604852686308492,7.743202416918429,15.508559919436054,1154,993,27.238873475464484,0.851063829787234
0.0,0,hard,FCFS,5,None,21,156.45479452054795,24.273031821865004,0.9950684931506849,0.7720291026677445,7.810471204188482,19.26701570680628,1237,955,49.38777093598735,0.7513227513227513
0.0,0,hard,FCFS,5,None,22,158.9150684931507,25.63158634798985,0.9879452054794521,0.7149161518093556,7.645679012345679,12.592592592592593,1133,810,54.14567440581619,0.6978484565014031
0.0,0,hard,FCFS,5,None,25,124.32054794520548,19.783124599005927,0.9945205479452055,0.8050209205020921,7.6995841995842,15.384615384615385,1195,962,41.62835748439796,0.7893309222423146
0.0,0,hard,FCFS,5,None,20,126.0027397260274,20.600783338266396,0.9939726027397261,0.8237347294938918,7.8326271186440675,18.220338983050848,1146,944,42.64291898299659,0.8105065666041276
0.0,0,hard,FCFS,5,None,3,177.21917808219177,27.727626010326375,0.9687671232876713,0.647419072615923,7.778378378378378,16.621621621621617,1143,740,58.554672171694165,0.6326344576116681
0.0,0,hard,FCFS,5,None,27,140.62465753424658,22.914401041980835,0.9956164383561643,0.7706666666666667,7.780853517877739,17.531718569780853,1125,867,48.038902564107175,0.7547528517110266
0.0,0,hard,FCFS,5,None,42,25.704109589041096,4.311448819438858,0.9523287671232877,0.9897959183673469,7.8050609184629804,17.713214620431117,1078,1067,10.364812427818308,0.988988988988989
0.0,0,hard,FCFS,5,None,1,199.41095890410958,32.75316592194654,0.9923287671232877,0.648228176318064,7.641333333333334,10.133333333333333,1157,750,66.74170731878776,0.6217472118959108
0.0,0,hard,FCFS,5,None,44,19.26027397260274,3.127187272143347,0.9572602739726027,0.9727592267135325,7.831978319783198,18.970189701897016,1138,1107,7.774074115325574,0.9703915950334289
0.0,0,hard,FCFS,5,None,39,69.28493150684932,11.657662018090939,0.9802739726027397,0.8934859154929577,7.667980295566503,13.30049261083744,1136,1015,24.59457065052708,0.8851992409867173
0.0,0,hard,FCFS,5,None,2,247.23287671232876,38.726186110915044,0.9956164383561643,0.6048454469507101,7.709944751381215,14.779005524861876,1197,724,76.9258657064984,0.5791814946619217
0.0,0,hard,FCFS,5,None,19,198.91780821917808,32.55190383353892,0.9934246575342467,0.6790540540540541,7.75,16.54228855721393,1184,804,66.26440578846221,0.6497695852534562
0.0,0,hard,FCFS,5,None,56,16.317808219178083,2.418861498050709,0.9342465753424658,0.9890848026868178,7.802207130730051,17.99660441426146,1191,1178,6.463024629015869,0.9880294659300184
